pc_time_s,timestamp_ms,P_abs,P_g,P_atm,raw_line
1778765571.201465,26560,241.18,141.92,99.27,"26560,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765571.3017585,26660,243.63,144.36,99.27,"26660,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765571.4009163,26760,243.87,144.60,99.27,"26760,243.87,144.60,99.27,0.00,IDLE,0,-1"
1778765571.5005186,26860,243.38,144.12,99.27,"26860,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765571.6017408,26960,243.38,144.12,99.27,"26960,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765571.7009244,27060,243.38,144.12,99.27,"27060,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765571.8013513,27160,243.38,144.12,99.27,"27160,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765571.9013348,27260,243.14,143.87,99.27,"27260,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765572.0008848,27360,243.38,144.12,99.27,"27360,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765572.1011655,27460,243.63,144.36,99.27,"27460,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765572.2009366,27560,243.63,144.36,99.27,"27560,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765572.3011215,27660,243.38,144.12,99.27,"27660,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765572.4014595,27760,243.38,144.12,99.27,"27760,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765572.50158,27860,243.38,144.12,99.27,"27860,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765572.6011248,27960,243.38,144.12,99.27,"27960,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765572.7012086,28060,243.63,144.36,99.27,"28060,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765572.8010185,28160,243.87,144.60,99.27,"28160,243.87,144.60,99.27,0.00,IDLE,0,-1"
1778765572.9011922,28260,243.87,144.60,99.27,"28260,243.87,144.60,99.27,0.00,IDLE,0,-1"
1778765573.001257,28360,243.87,144.60,99.27,"28360,243.87,144.60,99.27,0.00,IDLE,0,-1"
1778765573.100284,28460,243.63,144.36,99.27,"28460,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765573.2019682,28560,243.63,144.36,99.27,"28560,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765573.3019087,28660,243.63,144.36,99.27,"28660,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765573.400527,28760,243.38,144.12,99.27,"28760,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765573.500783,28860,243.63,144.36,99.27,"28860,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765573.6009607,28960,243.63,144.36,99.27,"28960,243.63,144.36,99.27,0.00,IDLE,0,-1"
1778765573.7008262,29060,243.38,144.12,99.27,"29060,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765573.801606,29160,243.38,144.12,99.27,"29160,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765573.901459,29260,243.38,144.12,99.27,"29260,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765574.000622,29360,243.38,144.12,99.27,"29360,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765574.1009817,29460,243.38,144.12,99.27,"29460,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765574.2015226,29560,243.38,144.12,99.27,"29560,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765574.300419,29660,243.38,144.12,99.27,"29660,243.38,144.12,99.27,0.00,IDLE,0,-1"
1778765574.4011421,29760,243.14,143.87,99.27,"29760,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765574.5007536,29860,243.14,143.87,99.27,"29860,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765574.600935,29960,243.14,143.87,99.27,"29960,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765574.7010114,30060,243.14,143.87,99.27,"30060,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765574.8023064,30160,243.14,143.87,99.27,"30160,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765574.900293,30260,242.89,143.63,99.27,"30260,242.89,143.63,99.27,0.00,IDLE,0,-1"
1778765575.0016484,30360,243.14,143.87,99.27,"30360,243.14,143.87,99.27,0.00,IDLE,0,-1"
1778765575.1017473,30460,242.89,143.63,99.27,"30460,242.89,143.63,99.27,0.00,IDLE,0,-1"
1778765575.2007031,30560,242.89,143.63,99.27,"30560,242.89,143.63,99.27,0.00,IDLE,0,-1"
1778765575.3011475,30660,242.89,143.63,99.27,"30660,242.89,143.63,99.27,0.00,IDLE,0,-1"
1778765575.4008603,30760,242.65,143.38,99.27,"30760,242.65,143.38,99.27,0.00,IDLE,0,-1"
1778765575.5004761,30860,242.65,143.38,99.27,"30860,242.65,143.38,99.27,0.00,IDLE,0,-1"
1778765575.6011555,30960,242.40,143.14,99.27,"30960,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765575.7014306,31060,242.65,143.38,99.27,"31060,242.65,143.38,99.27,0.00,IDLE,0,-1"
1778765575.8006039,31160,242.40,143.14,99.27,"31160,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765575.901151,31260,242.16,142.89,99.27,"31260,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765576.0007954,31360,242.40,143.14,99.27,"31360,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765576.1006875,31460,242.40,143.14,99.27,"31460,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765576.2015426,31560,242.40,143.14,99.27,"31560,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765576.300438,31660,242.40,143.14,99.27,"31660,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765576.40104,31760,242.16,142.89,99.27,"31760,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765576.5016227,31860,242.16,142.89,99.27,"31860,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765576.6004653,31960,242.16,142.89,99.27,"31960,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765576.7010305,32060,242.40,143.14,99.27,"32060,242.40,143.14,99.27,0.00,IDLE,0,-1"
1778765576.8010466,32160,241.92,142.65,99.27,"32160,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765576.9004416,32260,242.16,142.89,99.27,"32260,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765577.0009897,32360,241.92,142.65,99.27,"32360,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765577.100993,32460,241.92,142.65,99.27,"32460,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765577.2005064,32560,241.92,142.65,99.27,"32560,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765577.3004606,32660,241.92,142.65,99.27,"32660,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765577.4013338,32760,241.92,142.65,99.27,"32760,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765577.5006235,32860,242.16,142.89,99.27,"32860,242.16,142.89,99.27,0.00,IDLE,0,-1"
1778765577.6021523,32960,241.67,142.40,99.27,"32960,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765577.701718,33060,241.67,142.40,99.27,"33060,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765577.800615,33160,241.67,142.40,99.27,"33160,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765577.9011195,33260,241.92,142.65,99.27,"33260,241.92,142.65,99.27,0.00,IDLE,0,-1"
1778765578.0014117,33360,241.67,142.40,99.27,"33360,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765578.1002474,33460,241.67,142.40,99.27,"33460,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765578.2011535,33560,241.67,142.40,99.27,"33560,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765578.3018122,33660,241.43,142.16,99.27,"33660,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765578.4009442,33760,241.43,142.16,99.27,"33760,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765578.5006976,33860,241.67,142.40,99.27,"33860,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765578.6014395,33960,241.43,142.16,99.27,"33960,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765578.7007625,34060,241.67,142.40,99.27,"34060,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765578.8015199,34160,241.43,142.16,99.27,"34160,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765578.9014204,34260,241.43,142.16,99.27,"34260,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.0007775,34360,241.43,142.16,99.27,"34360,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.1006615,34460,241.18,141.92,99.27,"34460,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765579.200119,34560,241.43,142.16,99.27,"34560,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.3008668,34660,241.43,142.16,99.27,"34660,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.4007485,34760,241.18,141.92,99.27,"34760,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765579.5002227,34860,241.43,142.16,99.27,"34860,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.6012013,34960,241.43,142.16,99.27,"34960,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765579.7009542,35060,241.67,142.40,99.27,"35060,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765579.80018,35160,241.67,142.40,99.27,"35160,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765579.9009888,35260,241.67,142.40,99.27,"35260,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765580.0012276,35360,241.43,142.16,99.27,"35360,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765580.1008105,35460,241.67,142.40,99.27,"35460,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765580.2010436,35560,241.67,142.40,99.27,"35560,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765580.301247,35660,241.43,142.16,99.27,"35660,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765580.4008453,35760,241.67,142.40,99.27,"35760,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765580.5009804,35860,241.67,142.40,99.27,"35860,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765580.6007257,35960,241.43,142.16,99.27,"35960,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765580.700774,36060,241.43,142.16,99.27,"36060,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765580.8015647,36160,241.43,142.16,99.27,"36160,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765580.9011803,36260,241.43,142.16,99.27,"36260,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.0006492,36360,241.18,141.92,99.27,"36360,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765581.1016588,36460,241.18,141.92,99.27,"36460,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765581.2013712,36560,241.43,142.16,99.27,"36560,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.3005261,36660,241.43,142.16,99.27,"36660,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.4009068,36760,241.43,142.16,99.27,"36760,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.501355,36860,241.67,142.40,99.27,"36860,241.67,142.40,99.27,0.00,IDLE,0,-1"
1778765581.600838,36960,241.18,141.92,99.27,"36960,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765581.7011402,37060,241.43,142.16,99.27,"37060,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.8017228,37160,241.43,142.16,99.27,"37160,241.43,142.16,99.27,0.00,IDLE,0,-1"
1778765581.9006817,37260,241.18,141.92,99.27,"37260,241.18,141.92,99.27,0.00,IDLE,0,-1"
1778765582.0010266,37360,236.78,137.52,99.27,"37360,236.78,137.52,99.27,0.00,IDLE,0,-1"
1778765582.101232,37460,231.90,132.63,99.27,"37460,231.90,132.63,99.27,0.00,IDLE,0,-1"
1778765582.2010887,37560,230.67,131.41,99.27,"37560,230.67,131.41,99.27,0.00,IDLE,0,-1"
1778765582.3014593,37660,230.19,130.92,99.27,"37660,230.19,130.92,99.27,0.00,IDLE,0,-1"
1778765582.400481,37760,229.70,130.43,99.27,"37760,229.70,130.43,99.27,0.00,IDLE,0,-1"
1778765582.500395,37860,229.21,129.94,99.27,"37860,229.21,129.94,99.27,0.00,IDLE,0,-1"
1778765582.601323,37960,228.96,129.70,99.27,"37960,228.96,129.70,99.27,0.00,IDLE,0,-1"
1778765582.7005348,38060,225.54,126.28,99.27,"38060,225.54,126.28,99.27,0.00,IDLE,0,-1"
1778765582.8011477,38160,217.48,118.21,99.27,"38160,217.48,118.21,99.27,0.00,IDLE,0,-1"
1778765582.901027,38260,213.08,113.81,99.27,"38260,213.08,113.81,99.27,0.00,IDLE,0,-1"
1778765583.0006526,38360,210.88,111.61,99.27,"38360,210.88,111.61,99.27,0.00,IDLE,0,-1"
1778765583.1010344,38460,208.68,109.41,99.27,"38460,208.68,109.41,99.27,0.00,IDLE,0,-1"
1778765583.2010758,38560,207.46,108.19,99.27,"38560,207.46,108.19,99.27,0.00,IDLE,0,-1"
1778765583.300601,38660,205.99,106.73,99.27,"38660,205.99,106.73,99.27,0.00,IDLE,0,-1"
1778765583.4004166,38760,198.91,99.64,99.27,"38760,198.91,99.64,99.27,0.00,IDLE,0,-1"
1778765583.5010853,38860,193.53,94.26,99.27,"38860,193.53,94.26,99.27,0.00,IDLE,0,-1"
1778765583.6001484,38960,189.62,90.35,99.27,"38960,189.62,90.35,99.27,0.00,IDLE,0,-1"
1778765583.7003593,39060,188.40,89.13,99.27,"39060,188.40,89.13,99.27,0.00,IDLE,0,-1"
1778765583.8013198,39160,187.42,88.15,99.27,"39160,187.42,88.15,99.27,0.00,IDLE,0,-1"
1778765583.9000196,39260,186.69,87.42,99.27,"39260,186.69,87.42,99.27,0.00,IDLE,0,-1"
1778765584.0010145,39360,180.33,81.07,99.27,"39360,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765584.1012132,39460,155.89,56.63,99.27,"39460,155.89,56.63,99.27,0.00,IDLE,0,-1"
1778765584.2006133,39560,152.96,53.70,99.27,"39560,152.96,53.70,99.27,0.00,IDLE,0,-1"
1778765584.3008616,39660,151.25,51.98,99.27,"39660,151.25,51.98,99.27,0.00,IDLE,0,-1"
1778765584.4030383,39760,150.52,51.25,99.27,"39760,150.52,51.25,99.27,0.00,IDLE,0,-1"
1778765584.5001228,39860,149.78,50.52,99.27,"39860,149.78,50.52,99.27,0.00,IDLE,0,-1"
1778765584.6005774,39960,149.54,50.27,99.27,"39960,149.54,50.27,99.27,0.00,IDLE,0,-1"
1778765584.7014716,40060,149.05,49.78,99.27,"40060,149.05,49.78,99.27,0.00,IDLE,0,-1"
1778765584.8007631,40160,148.81,49.54,99.27,"40160,148.81,49.54,99.27,0.00,IDLE,0,-1"
1778765584.901303,40260,148.81,49.54,99.27,"40260,148.81,49.54,99.27,0.00,IDLE,0,-1"
1778765585.000878,40360,148.56,49.30,99.27,"40360,148.56,49.30,99.27,0.00,IDLE,0,-1"
1778765585.1006851,40460,148.32,49.05,99.27,"40460,148.32,49.05,99.27,0.00,IDLE,0,-1"
1778765585.2011595,40560,148.32,49.05,99.27,"40560,148.32,49.05,99.27,0.00,IDLE,0,-1"
1778765585.3011591,40660,148.32,49.05,99.27,"40660,148.32,49.05,99.27,0.00,IDLE,0,-1"
1778765585.4008489,40760,148.07,48.81,99.27,"40760,148.07,48.81,99.27,0.00,IDLE,0,-1"
1778765585.5009682,40860,148.07,48.81,99.27,"40860,148.07,48.81,99.27,0.00,IDLE,0,-1"
1778765585.5999758,40960,147.83,48.56,99.27,"40960,147.83,48.56,99.27,0.00,IDLE,0,-1"
1778765585.7006688,41060,146.85,47.59,99.27,"41060,146.85,47.59,99.27,0.00,IDLE,0,-1"
1778765585.800477,41160,145.63,46.36,99.27,"41160,145.63,46.36,99.27,0.00,IDLE,0,-1"
1778765585.9002988,41260,140.74,41.48,99.27,"41260,140.74,41.48,99.27,0.00,IDLE,0,-1"
1778765586.000167,41360,133.41,34.14,99.27,"41360,133.41,34.14,99.27,0.00,IDLE,0,-1"
1778765586.1012323,41460,131.46,32.19,99.27,"41460,131.46,32.19,99.27,0.00,IDLE,0,-1"
1778765586.2003348,41560,130.97,31.70,99.27,"41560,130.97,31.70,99.27,0.00,IDLE,0,-1"
1778765586.3006766,41660,130.72,31.46,99.27,"41660,130.72,31.46,99.27,0.00,IDLE,0,-1"
1778765586.4007847,41760,130.48,31.21,99.27,"41760,130.48,31.21,99.27,0.00,IDLE,0,-1"
1778765586.4998112,41860,130.23,30.97,99.27,"41860,130.23,30.97,99.27,0.00,IDLE,0,-1"
1778765586.6008275,41960,129.99,30.72,99.27,"41960,129.99,30.72,99.27,0.00,IDLE,0,-1"
1778765586.7011852,42060,129.75,30.48,99.27,"42060,129.75,30.48,99.27,0.00,IDLE,0,-1"
1778765586.800556,42160,129.75,30.48,99.27,"42160,129.75,30.48,99.27,0.00,IDLE,0,-1"
1778765586.9011798,42260,129.50,30.23,99.27,"42260,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765587.0011573,42360,129.50,30.23,99.27,"42360,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765587.1007562,42460,129.26,29.99,99.27,"42460,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.2010455,42560,129.26,29.99,99.27,"42560,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.3006058,42660,129.26,29.99,99.27,"42660,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.3998022,42760,129.26,29.99,99.27,"42760,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.5009432,42860,129.50,30.23,99.27,"42860,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765587.6013615,42960,129.26,29.99,99.27,"42960,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.7007363,43060,129.26,29.99,99.27,"43060,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.8005664,43160,129.26,29.99,99.27,"43160,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765587.9013836,43260,129.26,29.99,99.27,"43260,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765588.0005305,43360,129.50,30.23,99.27,"43360,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765588.1010902,43460,129.50,30.23,99.27,"43460,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765588.20124,43560,129.50,30.23,99.27,"43560,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765588.3008816,43660,129.50,30.23,99.27,"43660,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765588.4012449,43760,128.52,29.26,99.27,"43760,128.52,29.26,99.27,0.00,IDLE,0,-1"
1778765588.5012324,43860,129.01,29.75,99.27,"43860,129.01,29.75,99.27,0.00,IDLE,0,-1"
1778765588.6006985,43960,129.01,29.75,99.27,"43960,129.01,29.75,99.27,0.00,IDLE,0,-1"
1778765588.7005262,44060,129.01,29.75,99.27,"44060,129.01,29.75,99.27,0.00,IDLE,0,-1"
1778765588.8005474,44160,129.50,30.23,99.27,"44160,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765588.9007313,44260,129.26,29.99,99.27,"44260,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765589.0007777,44360,129.50,30.23,99.27,"44360,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.0997634,44460,129.26,29.99,99.27,"44460,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765589.200809,44560,129.50,30.23,99.27,"44560,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.300927,44660,129.50,30.23,99.27,"44660,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.3999538,44760,129.50,30.23,99.27,"44760,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.5007095,44860,129.50,30.23,99.27,"44860,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.600662,44960,129.50,30.23,99.27,"44960,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.6997888,45060,129.50,30.23,99.27,"45060,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.8010745,45160,129.50,30.23,99.27,"45160,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765589.9005802,45260,129.50,30.23,99.27,"45260,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.0006523,45360,129.50,30.23,99.27,"45360,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.1001813,45460,129.50,30.23,99.27,"45460,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.2015362,45560,129.50,30.23,99.27,"45560,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.2997308,45660,129.50,30.23,99.27,"45660,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.400314,45760,129.50,30.23,99.27,"45760,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.5007281,45860,129.50,30.23,99.27,"45860,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.600229,45960,129.50,30.23,99.27,"45960,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.7004514,46060,129.26,29.99,99.27,"46060,129.26,29.99,99.27,0.00,IDLE,0,-1"
1778765590.8011568,46160,129.50,30.23,99.27,"46160,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765590.9005702,46260,129.50,30.23,99.27,"46260,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765591.0009844,46360,129.50,30.23,99.27,"46360,129.50,30.23,99.27,0.00,IDLE,0,-1"
1778765591.1008136,46460,129.50,30.23,99.27,"46460,129.50,30.23,99.27,0.00,IDLE,0,-1"
